#! FIELDS cv1 cv2 file.free
-0.88053691 -3.00000000  10.45046925
-0.83758389 -3.00000000  10.43771655
-0.79463087 -3.00000000  10.42498442
-0.75167785 -3.00000000  10.41209422
-0.70872483 -3.00000000  10.39887735
-0.66577181 -3.00000000  10.38517574
-0.62281879 -3.00000000  10.37084232
-0.57986577 -3.00000000  10.35574154
-0.53691275 -3.00000000  10.33974968
-0.49395973 -3.00000000  10.32275527
-0.45100671 -3.00000000  10.30465938
-0.40805369 -3.00000000  10.28537588
-0.36510067 -3.00000000  10.26483165
-0.32214765 -3.00000000  10.24296678
-0.27919463 -3.00000000  10.21973461
-0.23624161 -3.00000000  10.19510187
-0.19328859 -3.00000000  10.16904862
-0.15033557 -3.00000000  10.14156825
-0.10738255 -3.00000000  10.11266738
-0.06442953 -3.00000000  10.08236570
-0.02147651 -3.00000000  10.05069580
 0.02147651 -3.00000000  10.01770292
 0.06442953 -3.00000000  9.98344469
 0.10738255 -3.00000000  9.94799079
 0.15033557 -3.00000000  9.91142257
 0.19328859 -3.00000000  9.87383270
 0.23624161 -3.00000000  9.83532466
 0.27919463 -3.00000000  9.79601232
 0.32214765 -3.00000000  9.75601939
 0.36510067 -3.00000000  9.71547889
 0.40805369 -3.00000000  9.67453256
 0.45100671 -3.00000000  9.63333028
 0.49395973 -3.00000000  9.59202939
 0.53691275 -3.00000000  9.55079406
 0.57986577 -3.00000000  9.50979457
 0.62281879 -3.00000000  9.46920665
 0.66577181 -3.00000000  9.42921072
 0.70872483 -3.00000000  9.38999114
 0.75167785 -3.00000000  9.35173551
 0.79463087 -3.00000000  9.31463388
 0.83758389 -3.00000000  9.27887806
 0.88053691 -3.00000000  9.24466082
 0.92348993 -3.00000000  9.21217527
 0.96644295 -3.00000000  9.18161410
 1.00939597 -3.00000000  9.15316900
 1.05234899 -3.00000000  9.12703001
 1.09530201 -3.00000000  9.10338500
 1.13825503 -3.00000000  9.08241912
 1.18120805 -3.00000000  9.06431443
 1.22416107 -3.00000000  9.04924942
 1.26711409 -3.00000000  9.03739879
 1.31006711 -3.00000000  9.02893312
 1.35302013 -3.00000000  9.02401870
 1.39597315 -3.00000000  9.02281741
 1.43892617 -3.00000000  9.02548660
 1.48187919 -3.00000000  9.03217916
 1.52483221 -3.00000000  9.04304347
 1.56778523 -3.00000000  9.05822354
 1.61073826 -3.00000000  9.07785911
 1.65369128 -3.00000000  9.10208586
 1.69664430 -3.00000000  9.13103563
 1.73959732 -3.00000000  9.16483664
 1.78255034 -3.00000000  9.20361384
 1.82550336 -3.00000000  9.24748918
 1.86845638 -3.00000000  9.29658205
 1.91140940 -3.00000000  9.35100962
 1.95436242 -3.00000000  9.41088728
 1.99731544 -3.00000000  9.47632914
 2.04026846 -3.00000000  9.54744849
 2.08322148 -3.00000000  9.62435833
 2.12617450 -3.00000000  9.70717195
 2.16912752 -3.00000000  9.79600348
 2.21208054 -3.00000000  9.89096850
 2.25503356 -3.00000000  9.99218467
 2.29798658 -3.00000000  10.09977238
 2.34093960 -3.00000000  10.21385541
 2.38389262 -3.00000000  10.33456158
 2.42684564 -3.00000000  10.46202346
 2.46979866 -3.00000000  10.59637899
 2.51275168 -3.00000000  10.73777224
 2.55570470 -3.00000000  10.88635400
 2.59865772 -3.00000000  11.04228249
 2.64161074 -3.00000000  11.20572399
 2.68456376 -3.00000000  11.37685342
 2.72751678 -3.00000000  11.55585503
 2.77046980 -3.00000000  11.74292286
 2.81342282 -3.00000000  11.93826139
 2.85637584 -3.00000000  12.14208593
 2.89932886 -3.00000000  12.35462317
 2.94228188 -3.00000000  12.57611158
 2.98523490 -3.00000000  12.80680174
 3.02818792 -3.00000000  13.04695676
 3.07114094 -3.00000000  13.29685248
 3.11409396 -3.00000000  13.55677776
 3.15704698 -3.00000000  13.82703464
 3.20000000 -3.00000000  14.10793845
-3.20000000 -2.95973154  17.18627244
-3.15704698 -2.95973154  16.84303706
-3.11409396 -2.95973154  16.51126305
-3.07114094 -2.95973154  16.19072732
-3.02818792 -2.95973154  15.88121470
-2.98523490 -2.95973154  15.58251725
-2.94228188 -2.95973154  15.29443365
-2.89932886 -2.95973154  15.01676847
-2.85637584 -2.95973154  14.74933153
-2.81342282 -2.95973154  14.49193717
-2.77046980 -2.95973154  14.24440360
-2.72751678 -2.95973154  14.00655219
-2.68456376 -2.95973154  13.77820680
-2.64161074 -2.95973154  13.55919311
-2.59865772 -2.95973154  13.34933797
-2.55570470 -2.95973154  13.14846878
-2.51275168 -2.95973154  12.95641288
-2.46979866 -2.95973154  12.77299695
-2.42684564 -2.95973154  12.59804650
-2.38389262 -2.95973154  12.43138533
-2.34093960 -2.95973154  12.27283505
-2.29798658 -2.95973154  12.12221465
-2.25503356 -2.95973154  11.97934012
-2.21208054 -2.95973154  11.84402406
-2.16912752 -2.95973154  11.71607542
-2.12617450 -2.95973154  11.59529922
-2.08322148 -2.95973154  11.48149637
-2.04026846 -2.95973154  11.37446347
-1.99731544 -2.95973154  11.27399277
-1.95436242 -2.95973154  11.17987206
-1.91140940 -2.95973154  11.09188475
-1.86845638 -2.95973154  11.00980985
-1.82550336 -2.95973154  10.93342214
-1.78255034 -2.95973154  10.86249232
-1.73959732 -2.95973154  10.79678720
-1.69664430 -2.95973154  10.73607001
-1.65369128 -2.95973154  10.68010067
-1.61073826 -2.95973154  10.62863618
-1.56778523 -2.95973154  10.58143102
-1.52483221 -2.95973154  10.53823758
-1.48187919 -2.95973154  10.49880668
-1.43892617 -2.95973154  10.46288804
-1.39597315 -2.95973154  10.43023090
-1.35302013 -2.95973154  10.40058455
-1.31006711 -2.95973154  10.37369897
-1.26711409 -2.95973154  10.34932546
-1.22416107 -2.95973154  10.32721729
-1.18120805 -2.95973154  10.30713038
-1.13825503 -2.95973154  10.28882395
-1.09530201 -2.95973154  10.27206124
-1.05234899 -2.95973154  10.25661020
-1.00939597 -2.95973154  10.24224414
-0.96644295 -2.95973154  10.22874243
-0.92348993 -2.95973154  10.21589122
-0.88053691 -2.95973154  10.20348400
-0.83758389 -2.95973154  10.19132235
-0.79463087 -2.95973154  10.17921648
-0.75167785 -2.95973154  10.16698585
-0.70872483 -2.95973154  10.15445975
-0.66577181 -2.95973154  10.14147779
-0.62281879 -2.95973154  10.12789046
-0.57986577 -2.95973154  10.11355953
-0.53691275 -2.95973154  10.09835850
-0.49395973 -2.95973154  10.08217293
-0.45100671 -2.95973154  10.06490084
-0.40805369 -2.95973154  10.04645291
-0.36510067 -2.95973154  10.02675277
-0.32214765 -2.95973154  10.00573714
-0.27919463 -2.95973154  9.98335596
-0.23624161 -2.95973154  9.95957251
-0.19328859 -2.95973154  9.93436340
-0.15033557 -2.95973154  9.90771855
-0.10738255 -2.95973154  9.87964112
-0.06442953 -2.95973154  9.85014741
-0.02147651 -2.95973154  9.81926668
 0.02147651 -2.95973154  9.78704094
 0.06442953 -2.95973154  9.75352469
 0.10738255 -2.95973154  9.71878465
 0.15033557 -2.95973154  9.68289938
 0.19328859 -2.95973154  9.64595896
 0.23624161 -2.95973154  9.60806453
 0.27919463 -2.95973154  9.56932785
 0.32214765 -2.95973154  9.52987084
 0.36510067 -2.95973154  9.48982504
 0.40805369 -2.95973154  9.44933103
 0.45100671 -2.95973154  9.40853789
 0.49395973 -2.95973154  9.36760251
 0.53691275 -2.95973154  9.32668901
 0.57986577 -2.95973154  9.28596796
 0.62281879 -2.95973154  9.24561574
 0.66577181 -2.95973154  9.20581379
 0.70872483 -2.95973154  9.16674780
 0.75167785 -2.95973154  9.12860700
 0.79463087 -2.95973154  9.09158334
 0.83758389 -2.95973154  9.05587074
 0.88053691 -2.95973154  9.02166431
 0.92348993 -2.95973154  8.98915961
 0.96644295 -2.95973154  8.95855189
 1.00939597 -2.95973154  8.93003548
 1.05234899 -2.95973154  8.90380307
 1.09530201 -2.95973154  8.88004519
 1.13825503 -2.95973154  8.85894962
 1.18120805 -2.95973154  8.84070097
 1.22416107 -2.95973154  8.82548029
 1.26711409 -2.95973154  8.81346469
 1.31006711 -2.95973154  8.80482714
 1.35302013 -2.95973154  8.79973624
 1.39597315 -2.95973154  8.79835614
 1.43892617 -2.95973154  8.80084643
 1.48187919 -2.95973154  8.80736217
 1.52483221 -2.95973154  8.81805394
 1.56778523 -2.95973154  8.83306794
 1.61073826 -2.95973154  8.85254612
 1.65369128 -2.95973154  8.87662640
 1.69664430 -2.95973154  8.90544285
 1.73959732 -2.95973154  8.93912597
 1.78255034 -2.95973154  8.97780300
 1.82550336 -2.95973154  9.02159818
 1.86845638 -2.95973154  9.07063316
 1.91140940 -2.95973154  9.12502737
 1.95436242 -2.95973154  9.18489839
 1.99731544 -2.95973154  9.25036242
 2.04026846 -2.95973154  9.32153475
 2.08322148 -2.95973154  9.39853026
 2.12617450 -2.95973154  9.48146394
 2.16912752 -2.95973154  9.57045144
 2.21208054 -2.95973154  9.66560967
 2.25503356 -2.95973154  9.76705738
 2.29798658 -2.95973154  9.87491585
 2.34093960 -2.95973154  9.98930943
 2.38389262 -2.95973154  10.11036633
 2.42684564 -2.95973154  10.23821916
 2.46979866 -2.95973154  10.37300571
 2.51275168 -2.95973154  10.51486958
 2.55570470 -2.95973154  10.66396083
 2.59865772 -2.95973154  10.82043671
 2.64161074 -2.95973154  10.98446223
 2.68456376 -2.95973154  11.15621087
 2.72751678 -2.95973154  11.33586512
 2.77046980 -2.95973154  11.52361712
 2.81342282 -2.95973154  11.71966916
 2.85637584 -2.95973154  11.92423425
 2.89932886 -2.95973154  12.13753657
 2.94228188 -2.95973154  12.35981189
 2.98523490 -2.95973154  12.59130802
 3.02818792 -2.95973154  12.83228511
 3.07114094 -2.95973154  13.08301599
 3.11409396 -2.95973154  13.34378639
 3.15704698 -2.95973154  13.61489518
 3.20000000 -2.95973154  13.89665448
-3.20000000 -2.91946309  16.94399948
-3.15704698 -2.91946309  16.60134704
-3.11409396 -2.91946309  16.27011869
-3.07114094 -2.91946309  15.95008995
-3.02818792 -2.91946309  15.64104446
-2.98523490 -2.91946309  15.34277338
-2.94228188 -2.91946309  15.05507467
-2.89932886 -2.91946309  14.77775247
-2.85637584 -2.91946309  14.51061642
-2.81342282 -2.91946309  14.25348093
-2.77046980 -2.91946309  14.00616450
-2.72751678 -2.91946309  13.76848908
-2.68456376 -2.91946309  13.54027933
-2.64161074 -2.91946309  13.32136198
-2.59865772 -2.91946309  13.11156517
-2.55570470 -2.91946309  12.91071781
-2.51275168 -2.91946309  12.71864897
-2.46979866 -2.91946309  12.53518727
-2.42684564 -2.91946309  12.36016034
-2.38389262 -2.91946309  12.19339431
-2.34093960 -2.91946309  12.03471328
-2.29798658 -2.91946309  11.88393887
-2.25503356 -2.91946309  11.74088985
-2.21208054 -2.91946309  11.60538173
-2.16912752 -2.91946309  11.47722647
-2.12617450 -2.91946309  11.35623219
-2.08322148 -2.91946309  11.24220294
-2.04026846 -2.91946309  11.13493855
-1.99731544 -2.91946309  11.03423450
-1.95436242 -2.91946309  10.93988186
-1.91140940 -2.91946309  10.85166726
-1.86845638 -2.91946309  10.76937294
-1.82550336 -2.91946309  10.69277685
-1.78255034 -2.91946309  10.62165279
-1.73959732 -2.91946309  10.55577060
-1.69664430 -2.91946309  10.49489641
-1.65369128 -2.91946309  10.43879296
-1.61073826 -2.91946309  10.38721991
-1.56778523 -2.91946309  10.33993423
-1.52483221 -2.91946309  10.29669067
-1.48187919 -2.91946309  10.25724219
-1.43892617 -2.91946309  10.22134050
-1.39597315 -2.91946309  10.18873658
-1.35302013 -2.91946309  10.15918127
-1.31006711 -2.91946309  10.13242586
-1.26711409 -2.91946309  10.10822274
-1.22416107 -2.91946309  10.08632601
-1.18120805 -2.91946309  10.06649219
-1.13825503 -2.91946309  10.04848085
-1.09530201 -2.91946309  10.03205534
-1.05234899 -2.91946309  10.01698342
-1.00939597 -2.91946309  10.00303800
-0.96644295 -2.91946309  9.98999781
-0.92348993 -2.91946309  9.97764807
-0.88053691 -2.91946309  9.96578115
-0.83758389 -2.91946309  9.95419722
-0.79463087 -2.91946309  9.94270489
-0.75167785 -2.91946309  9.93112178
-0.70872483 -2.91946309  9.91927515
-0.66577181 -2.91946309  9.90700237
-0.62281879 -2.91946309  9.89415147
-0.57986577 -2.91946309  9.88058164
-0.53691275 -2.91946309  9.86616358
-0.49395973 -2.91946309  9.85077994
-0.45100671 -2.91946309  9.83432567
-0.40805369 -2.91946309  9.81670826
-0.36510067 -2.91946309  9.79784803
-0.32214765 -2.91946309  9.77767834
-0.27919463 -2.91946309  9.75614566
-0.23624161 -2.91946309  9.73320975
-0.19328859 -2.91946309  9.70884366
-0.15033557 -2.91946309  9.68303375
-0.10738255 -2.91946309  9.65577963
-0.06442953 -2.91946309  9.62709405
-0.02147651 -2.91946309  9.59700282
 0.02147651 -2.91946309  9.56554454
 0.06442953 -2.91946309  9.53277045
 0.10738255 -2.91946309  9.49874415
 0.15033557 -2.91946309  9.46354126
 0.19328859 -2.91946309  9.42724912
 0.23624161 -2.91946309  9.38996642
 0.27919463 -2.91946309  9.35180272
 0.32214765 -2.91946309  9.31287808
 0.36510067 -2.91946309  9.27332250
 0.40805369 -2.91946309  9.23327543
 0.45100671 -2.91946309  9.19288517
 0.49395973 -2.91946309  9.15230831
 0.53691275 -2.91946309  9.11170899
 0.57986577 -2.91946309  9.07125829
 0.62281879 -2.91946309  9.03113349
 0.66577181 -2.91946309  8.99151727
 0.70872483 -2.91946309  8.95259697
 0.75167785 -2.91946309  8.91456376
 0.79463087 -2.91946309  8.87761181
 0.83758389 -2.91946309  8.84193749
 0.88053691 -2.91946309  8.80773853
 0.92348993 -2.91946309  8.77521321
 0.96644295 -2.91946309  8.74455961
 1.00939597 -2.91946309  8.71597485
 1.05234899 -2.91946309  8.68965443
 1.09530201 -2.91946309  8.66579157
 1.13825503 -2.91946309  8.64457669
 1.18120805 -2.91946309  8.62619688
 1.22416107 -2.91946309  8.61083554
 1.26711409 -2.91946309  8.59867202
 1.31006711 -2.91946309  8.58988137
 1.35302013 -2.91946309  8.58463419
 1.39597315 -2.91946309  8.58309649
 1.43892617 -2.91946309  8.58542972
 1.48187919 -2.91946309  8.59179071
 1.52483221 -2.91946309  8.60233181
 1.56778523 -2.91946309  8.61720102
 1.61073826 -2.91946309  8.63654213
 1.65369128 -2.91946309  8.66049491
 1.69664430 -2.91946309  8.68919541
 1.73959732 -2.91946309  8.72277614
 1.78255034 -2.91946309  8.76136641
 1.82550336 -2.91946309  8.80509264
 1.86845638 -2.91946309  8.85407864
 1.91140940 -2.91946309  8.90844605
 1.95436242 -2.91946309  8.96831464
 1.99731544 -2.91946309  9.03380277
 2.04026846 -2.91946309  9.10502784
 2.08322148 -2.91946309  9.18210670
 2.12617450 -2.91946309  9.26515621
 2.16912752 -2.91946309  9.35429372
 2.21208054 -2.91946309  9.44963765
 2.25503356 -2.91946309  9.55130806
 2.29798658 -2.91946309  9.65942726
 2.34093960 -2.91946309  9.77412045
 2.38389262 -2.91946309  9.89551636
 2.42684564 -2.91946309  10.02374790
 2.46979866 -2.91946309  10.15895284
 2.51275168 -2.91946309  10.30127451
 2.55570470 -2.91946309  10.45086241
 2.59865772 -2.91946309  10.60787295
 2.64161074 -2.91946309  10.77247005
 2.68456376 -2.91946309  10.94482583
 2.72751678 -2.91946309  11.12512119
 2.77046980 -2.91946309  11.31354643
 2.81342282 -2.91946309  11.51030181
 2.85637584 -2.91946309  11.71559807
 2.89932886 -2.91946309  11.92965695
 2.94228188 -2.91946309  12.15271165
 2.98523490 -2.91946309  12.38500720
 3.02818792 -2.91946309  12.62680089
 3.07114094 -2.91946309  12.87836255
 3.11409396 -2.91946309  13.13997484
 3.15704698 -2.91946309  13.41193345
 3.20000000 -2.91946309  13.69454732
-3.20000000 -2.87919463  16.71074061
-3.15704698 -2.87919463  16.36868432
-3.11409396 -2.87919463  16.03801539
-3.07114094 -2.87919463  15.71850788
-3.02818792 -2.87919463  15.40994418
-2.98523490 -2.87919463  15.11211441
-2.94228188 -2.87919463  14.82481578
-2.89932886 -2.87919463  14.54785188
-2.85637584 -2.87919463  14.28103208
-2.81342282 -2.87919463  14.02417074
-2.77046980 -2.87919463  13.77708662
-2.72751678 -2.87919463  13.53960211
-2.68456376 -2.87919463  13.31154260
-2.64161074 -2.87919463  13.09273578
-2.59865772 -2.87919463  12.88301100
-2.55570470 -2.87919463  12.68219859
-2.51275168 -2.87919463  12.49012927
-2.46979866 -2.87919463  12.30663352
-2.42684564 -2.87919463  12.13154106
-2.38389262 -2.87919463  11.96468024
-2.34093960 -2.87919463  11.80587759
-2.29798658 -2.87919463  11.65495734
-2.25503356 -2.87919463  11.51174097
-2.21208054 -2.87919463  11.37604686
-2.16912752 -2.87919463  11.24768994
-2.12617450 -2.87919463  11.12648138
-2.08322148 -2.87919463  11.01222839
-2.04026846 -2.87919463  10.90473399
-1.99731544 -2.87919463  10.80379690
-1.95436242 -2.87919463  10.70921144
-1.91140940 -2.87919463  10.62076747
-1.86845638 -2.87919463  10.53825050
-1.82550336 -2.87919463  10.46144164
-1.78255034 -2.87919463  10.39011783
-1.73959732 -2.87919463  10.32405196
-1.69664430 -2.87919463  10.26301313
-1.65369128 -2.87919463  10.20676692
-1.61073826 -2.87919463  10.15507568
-1.56778523 -2.87919463  10.10769898
-1.52483221 -2.87919463  10.06439396
-1.48187919 -2.87919463  10.02491580
-1.43892617 -2.87919463  9.98901826
-1.39597315 -2.87919463  9.95645414
-1.35302013 -2.87919463  9.92697591
-1.31006711 -2.87919463  9.90033627
-1.26711409 -2.87919463  9.87628875
-1.22416107 -2.87919463  9.85458841
-1.18120805 -2.87919463  9.83499244
-1.13825503 -2.87919463  9.81726086
-1.09530201 -2.87919463  9.80115717
-1.05234899 -2.87919463  9.78644910
-1.00939597 -2.87919463  9.77290923
-0.96644295 -2.87919463  9.76031572
-0.92348993 -2.87919463  9.74845296
-0.88053691 -2.87919463  9.73711226
-0.83758389 -2.87919463  9.72609248
-0.79463087 -2.87919463  9.71520071
-0.75167785 -2.87919463  9.70425279
-0.70872483 -2.87919463  9.69307399
-0.66577181 -2.87919463  9.68149951
-0.62281879 -2.87919463  9.66937499
-0.57986577 -2.87919463  9.65655702
-0.53691275 -2.87919463  9.64291356
-0.49395973 -2.87919463  9.62832435
-0.45100671 -2.87919463  9.61268125
-0.40805369 -2.87919463  9.59588856
-0.36510067 -2.87919463  9.57786327
-0.32214765 -2.87919463  9.55853527
-0.27919463 -2.87919463  9.53784752
-0.23624161 -2.87919463  9.51575616
-0.19328859 -2.87919463  9.49223058
-0.15033557 -2.87919463  9.46725343
-0.10738255 -2.87919463  9.44082062
-0.06442953 -2.87919463  9.41294120
-0.02147651 -2.87919463  9.38363733
 0.02147651 -2.87919463  9.35294404
 0.06442953 -2.87919463  9.32090912
 0.10738255 -2.87919463  9.28759283
 0.15033557 -2.87919463  9.25306771
 0.19328859 -2.87919463  9.21741820
 0.23624161 -2.87919463  9.18074035
 0.27919463 -2.87919463  9.14314147
 0.32214765 -2.87919463  9.10473966
 0.36510067 -2.87919463  9.06566338
 0.40805369 -2.87919463  9.02605097
 0.45100671 -2.87919463  8.98605008
 0.49395973 -2.87919463  8.94581708
 0.53691275 -2.87919463  8.90551643
 0.57986577 -2.87919463  8.86531998
 0.62281879 -2.87919463  8.82540621
 0.66577181 -2.87919463  8.78595947
 0.70872483 -2.87919463  8.74716916
 0.75167785 -2.87919463  8.70922882
 0.79463087 -2.87919463  8.67233534
 0.83758389 -2.87919463  8.63668797
 0.88053691 -2.87919463  8.60248750
 0.92348993 -2.87919463  8.56993536
 0.96644295 -2.87919463  8.53923277
 1.00939597 -2.87919463  8.51057995
 1.05234899 -2.87919463  8.48417536
 1.09530201 -2.87919463  8.46021505
 1.13825503 -2.87919463  8.43889204
 1.18120805 -2.87919463  8.42039583
 1.22416107 -2.87919463  8.40491198
 1.26711409 -2.87919463  8.39262177
 1.31006711 -2.87919463  8.38370198
 1.35302013 -2.87919463  8.37832475
 1.39597315 -2.87919463  8.37665750
 1.43892617 -2.87919463  8.37886294
 1.48187919 -2.87919463  8.38509916
 1.52483221 -2.87919463  8.39551972
 1.56778523 -2.87919463  8.41027387
 1.61073826 -2.87919463  8.42950671
 1.65369128 -2.87919463  8.45335943
 1.69664430 -2.87919463  8.48196961
 1.73959732 -2.87919463  8.51547143
 1.78255034 -2.87919463  8.55399600
 1.82550336 -2.87919463  8.59767166
 1.86845638 -2.87919463  8.64662429
 1.91140940 -2.87919463  8.70097763
 1.95436242 -2.87919463  8.76085365
 1.99731544 -2.87919463  8.82637292
 2.04026846 -2.87919463  8.89765502
 2.08322148 -2.87919463  8.97481895
 2.12617450 -2.87919463  9.05798359
 2.16912752 -2.87919463  9.14726821
 2.21208054 -2.87919463  9.24279294
 2.25503356 -2.87919463  9.34467939
 2.29798658 -2.87919463  9.45305117
 2.34093960 -2.87919463  9.56803453
 2.38389262 -2.87919463  9.68975899
 2.42684564 -2.87919463  9.81835795
 2.46979866 -2.87919463  9.95396942
 2.51275168 -2.87919463  10.09673663
 2.55570470 -2.87919463  10.24680873
 2.59865772 -2.87919463  10.40434147
 2.64161074 -2.87919463  10.56949783
 2.68456376 -2.87919463  10.74244873
 2.72751678 -2.87919463  10.92337361
 2.77046980 -2.87919463  11.11246105
 2.81342282 -2.87919463  11.30990937
 2.85637584 -2.87919463  11.51592717
 2.89932886 -2.87919463  11.73073384
 2.94228188 -2.87919463  11.95456004
 2.98523490 -2.87919463  12.18764813
 3.02818792 -2.87919463  12.43025257
 3.07114094 -2.87919463  12.68264025
 3.11409396 -2.87919463  12.94509077
 3.15704698 -2.87919463  13.21789671
 3.20000000 -2.87919463  13.50136381
-3.20000000 -2.83892617  16.48624128
-3.15704698 -2.83892617  16.14479410
-3.11409396 -2.83892617  15.81469817
-3.07114094 -2.83892617  15.49572598
-3.02818792 -2.83892617  15.18765857
-2.98523490 -2.83892617  14.89028498
-2.94228188 -2.83892617  14.60340153
-2.89932886 -2.83892617  14.32681121
-2.85637584 -2.83892617  14.06032300
-2.81342282 -2.83892617  13.80375116
-2.77046980 -2.83892617  13.55691455
-2.72751678 -2.83892617  13.31963597
-2.68456376 -2.83892617  13.09174143
-2.64161074 -2.83892617  12.87305950
-2.59865772 -2.83892617  12.66342063
-2.55570470 -2.83892617  12.46265651
-2.51275168 -2.83892617  12.27059942
-2.46979866 -2.83892617  12.08708164
-2.42684564 -2.83892617  11.91193487
-2.38389262 -2.83892617  11.74498965
-2.34093960 -2.83892617  11.58607488
-2.29798658 -2.83892617  11.43501730
-2.25503356 -2.83892617  11.29164110
-2.21208054 -2.83892617  11.15576746
-2.16912752 -2.83892617  11.02721423
-2.12617450 -2.83892617  10.90579564
-2.08322148 -2.83892617  10.79132199
-2.04026846 -2.83892617  10.68359950
-1.99731544 -2.83892617  10.58243010
-1.95436242 -2.83892617  10.48761135
-1.91140940 -2.83892617  10.39893639
-1.86845638 -2.83892617  10.31619394
-1.82550336 -2.83892617  10.23916834
-1.78255034 -2.83892617  10.16763967
-1.73959732 -2.83892617  10.10138392
-1.69664430 -2.83892617  10.04017318
-1.65369128 -2.83892617  9.98377589
-1.61073826 -2.83892617  9.93195721
-1.56778523 -2.83892617  9.88447930
-1.52483221 -2.83892617  9.84110176
-1.48187919 -2.83892617  9.80158210
-1.43892617 -2.83892617  9.76567614
-1.39597315 -2.83892617  9.73313863
-1.35302013 -2.83892617  9.70372372
-1.31006711 -2.83892617  9.67718558
-1.26711409 -2.83892617  9.65327903
-1.22416107 -2.83892617  9.63176012
-1.18120805 -2.83892617  9.61238681
-1.13825503 -2.83892617  9.59491965
-1.09530201 -2.83892617  9.57912244
-1.05234899 -2.83892617  9.56476290
-1.00939597 -2.83892617  9.55161339
-0.96644295 -2.83892617  9.53945160
-0.92348993 -2.83892617  9.52806117
-0.88053691 -2.83892617  9.51723243
-0.83758389 -2.83892617  9.50676302
-0.79463087 -2.83892617  9.49645855
-0.75167785 -2.83892617  9.48613318
-0.70872483 -2.83892617  9.47561025
-0.66577181 -2.83892617  9.46472280
-0.62281879 -2.83892617  9.45331415
-0.57986577 -2.83892617  9.44123831
-0.53691275 -2.83892617  9.42836053
-0.49395973 -2.83892617  9.41455761
-0.45100671 -2.83892617  9.39971833
-0.40805369 -2.83892617  9.38374374
-0.36510067 -2.83892617  9.36654744
-0.32214765 -2.83892617  9.34805580
-0.27919463 -2.83892617  9.32820815
-0.23624161 -2.83892617  9.30695690
-0.19328859 -2.83892617  9.28426761
-0.15033557 -2.83892617  9.26011907
-0.10738255 -2.83892617  9.23450328
-0.06442953 -2.83892617  9.20742542
-0.02147651 -2.83892617  9.17890373
 0.02147651 -2.83892617  9.14896947
 0.06442953 -2.83892617  9.11766671
 0.10738255 -2.83892617  9.08505220
 0.15033557 -2.83892617  9.05119512
 0.19328859 -2.83892617  9.01617683
 0.23624161 -2.83892617  8.98009062
 0.27919463 -2.83892617  8.94304138
 0.32214765 -2.83892617  8.90514521
 0.36510067 -2.83892617  8.86652904
 0.40805369 -2.83892617  8.82733016
 0.45100671 -2.83892617  8.78769573
 0.49395973 -2.83892617  8.74778217
 0.53691275 -2.83892617  8.70775454
 0.57986577 -2.83892617  8.66778585
 0.62281879 -2.83892617  8.62805629
 0.66577181 -2.83892617  8.58875242
 0.70872483 -2.83892617  8.55006628
 0.75167785 -2.83892617  8.51219444
 0.79463087 -2.83892617  8.47533712
 0.83758389 -2.83892617  8.43969711
 0.88053691 -2.83892617  8.40547886
 0.92348993 -2.83892617  8.37288751
 0.96644295 -2.83892617  8.34212790
